205560.3356	426828.6167	333772.5395	401854.8185	380224.1356	425234.4055	654412.9589	514487.756	703858.419	388686.8755	1337378.655	258451.0816	358347.9933	353235.4706	181744.5147	231980.2259	132558.7394	211898.3328	364276.4327	213152.6842	329675.0719	471307.0008	225507.761	336297.8454	141850.0122	326217.6638	199241.1739	151230.7766	241138.1919	149847.0233	236484.8252	339508.6128	529588.8407	374961.1093	276405.8203	257069.262	158000.2848	282698.4961	110418.299	233726.0356	129591.5956	437772.4154	138947.1708
195944.8733	443669.1452	328250.2935	441409.3502	426156.2733	424907.4705	631960.44	564315.8495	734481.8581	366297.3101	258451.0816	1022633.101	354625.2547	561143.547	171017.7541	210502.8116	126673.4038	244172.4714	392052.0733	219230.046	329240.0033	607871.7164	229422.9952	362263.0358	148720.0421	335795.4347	218573.4019	154468.3446	228859.7297	186445.7306	230743.3981	302739.9502	526843.2871	371815.5519	323582.0284	268787.3312	185640.2411	320819.8807	112959.8287	231896.2141	138326.2487	443602.4226	237690.9674
246640.0851	558058.6887	429718.0975	553472.3721	475919.6679	467187.4701	808565.8634	707961.3529	727751.6362	482663.0312	358347.9933	354625.2547	1463941.641	647395.4105	232668.5968	316191.8967	195064.2537	329977.6622	566946.9252	274300.0081	396434.9358	688301.9458	275689.7809	414106.8386	197772.4915	396863.7138	234657.3534	170784.0506	269880.4317	199517.5624	244013.6935	407525.2596	649715.7481	472844.3507	327800.1905	316454.4757	222576.5495	392323.3118	126834.3539	287269.8912	172838.4817	553397.4751	254171.7978
305423.7146	805524.4852	499648.0372	786220.6103	635667.1846	675241.3028	953323.6365	1111045.474	688252.9102	598252.6172	353235.4706	561143.547	647395.4105	5667066.474	315366.969	434262.2429	222798.5095	471606.5809	593629.16	349911.2168	637833.0759	1056819.756	382269.0734	529611.9472	255657.1077	537920.589	333460.3028	239267.5881	382585.0498	277952.9077	356716.6815	428086.5669	879884.4995	584304.0541	514191.3753	473193.8797	413957.7034	541265.5422	144359.6503	406941.3183	260914.0618	834446.0052	426083.5814
106753.117	294778.2797	205017.386	282708.1417	273715.5318	260292.4034	424588.322	373850.7736	392035.4675	210783.9923	181744.5147	171017.7541	232668.5968	315366.969	300590.7841	165883.1021	94820.17456	149601.9728	235595.396	141472.4798	193005.1637	456660.6509	132769.488	211663.6497	95536.22208	194441.8301	120498.3447	100048.0492	147878.8643	97234.40439	146806.2173	187503.6106	351120.0192	250603.4808	181777.3108	163847.871	115293.4027	194140.6713	71667.02723	152611.2592	92406.34987	236610.7878	133254.286
195575.9959	408333.9191	271556.0905	366615.3759	324126.0369	341950.3824	473676.4651	504962.1061	485033.7056	338381.0189	231980.2259	210502.8116	316191.8967	434262.2429	165883.1021	839999.434	124064.4176	235558.62	302207.7598	171483.7073	309233.9884	515121.375	174392.7771	259470.8563	89725.76916	229968.9672	145807.6142	125210.4515	166604.3314	117399.6795	164033.7116	260949.4059	444678.3166	326542.4321	247703.6988	204217.0178	159522.695	266916	84928.32386	179024.5635	92159.20926	354161.5235	188863.7274
108812.082	233150.974	177243.695	250534.9231	175910.7597	162599.0657	324714.7928	289100.7562	291297.1704	228916.1687	132558.7394	126673.4038	195064.2537	222798.5095	94820.17456	124064.4176	332956.2151	142590.7823	194748.4889	110882.355	172801.5736	338976.3125	106896.2193	152725.8101	80217.02204	148301.7967	101544.6035	77720.67431	121974.9668	77674.1264	98518.53278	140172.0692	274993.173	177398.5131	162410.6438	127247.9173	80719.87162	152153.4338	57780.51977	114629.5289	64189.62544	202626.9981	99271.78795
203175.4493	432757.0239	323442.4114	466812.9319	391762.7974	392133.9409	623599.2205	574389.1186	622193.9992	420380.3605	211898.3328	244172.4714	329977.6622	471606.5809	149601.9728	235558.62	142590.7823	1032058.655	361682.9937	231646.4688	327610.2496	305223.033	224158.6463	348240.4248	166695.8398	296741.5848	195529.893	131499.4356	218473.7869	155571.7937	219350.2844	289719.2206	509456.5292	380326.9438	267098.2578	255072.7077	202875.796	325981.2955	93533.61944	210908.8067	137477.0641	428943.2883	184463.7591
240588.6315	551154.8583	414805.7835	581445.2151	466760.7288	484699.6851	821135.0641	781675.4319	910988.5837	544938.7985	364276.4327	392052.0733	566946.9252	593629.16	235595.396	302207.7598	194748.4889	361682.9937	1770022.024	293356.8994	375046.583	537602.1289	309723.0305	411295.7754	207089.7591	427758.3375	275044.7126	150972.8367	319375.343	220090.2437	279247.4859	416790.5946	706506.5457	501780.1091	384419.7345	307351.6833	215008.4133	430865.4005	140095.0158	316812.5914	192336.5703	569578.8076	262944.8002
143535.592	347147.6883	272633.9377	351889.7654	284674.8885	300301.6652	509354.7076	464270.3463	520392.6104	273123.2981	213152.6842	219230.046	274300.0081	349911.2168	141472.4798	171483.7073	110882.355	231646.4688	293356.8994	451644.4858	245163.7789	404220.2272	168760.6333	246529.123	109800.9073	273202.6101	146640.1607	112501.0878	174570.2678	119608.0924	136194.9311	240853.0147	435822.2795	304845.3443	251553.5773	199977.8809	125840.3052	242249.7566	89815.30686	193909.2049	101766.699	336609.0993	179929.014
233678.0224	526566.5065	402543.8675	522345.5233	462271.11	403800.5947	800411.6082	669059.9762	818181.3121	486419.5319	329675.0719	329240.0033	396434.9358	637833.0759	193005.1637	309233.9884	172801.5736	327610.2496	375046.583	245163.7789	951753.6481	487667.0631	286202.4779	361993.4169	180523.2431	353216.0329	240658.1722	154290.0135	222435.4907	196323.8956	233915.9686	345398.9419	655910.9917	445651.6999	329159.1795	311518.5069	204175.5699	400933.5156	132332.3764	276931.0195	156581.7151	489415.702	262565.784
424108.518	788594.064	624810.4379	612663.8575	624552.4387	905366.8105	1407911.713	1237744.651	1561804.605	701135.0123	471307.0008	607871.7164	688301.9458	1056819.756	456660.6509	515121.375	338976.3125	305223.033	537602.1289	404220.2272	487667.0631	23478104.45	425472.7704	687152.5192	151969.5207	422716.8996	277975.1752	341341.9647	440569.3066	334412.8356	432482.3984	586845.9954	1106135.147	749968.9399	595550.9816	583940.4387	260379.3054	561361.2023	224021.5164	488585.2986	345458.4188	590278.115	480202.0937
135252.7211	363039.0546	244670.0454	355361.8128	301381.119	313210.663	534861.284	460916.6869	499744.8232	298309.1127	225507.761	229422.9952	275689.7809	382269.0734	132769.488	174392.7771	106896.2193	224158.6463	309723.0305	168760.6333	286202.4779	425472.7704	528153.9298	275534.7797	126355.0421	245211.729	157404.2152	89931.0031	206498.2322	118906.5286	173177.8609	234891.4526	429316.6284	295930.8742	223425.9627	190567.5666	141397.7885	265347.3963	92913.56885	186318.2003	97157.73067	352343.2469	154475.0989
216024.0753	527281.806	368450.9108	486132.1742	442483.161	423220.1562	714743.1502	646414.8039	652074.1137	439759.282	336297.8454	362263.0358	414106.8386	529611.9472	211663.6497	259470.8563	152725.8101	348240.4248	411295.7754	246529.123	361993.4169	687152.5192	275534.7797	928701.9011	169515.2601	352224.0499	221620.9926	156106.1069	258423.684	181187.8993	264281.9918	357613.5057	623021.268	395535.4227	325593.9268	297778.2524	177380.9467	367414.2375	119495.8014	256763.9053	155552.2056	464953.4812	207262.6508
106781.3326	241862.744	189908.6492	258608.3622	198280.6935	208169.7333	371343.7327	324918.788	333436.5244	183075.3977	141850.0122	148720.0421	197772.4915	255657.1077	95536.22208	89725.76916	80217.02204	166695.8398	207089.7591	109800.9073	180523.2431	151969.5207	126355.0421	169515.2601	263215.9246	197154.0608	119255.8347	72208.27904	121533.2829	83433.81696	126254.8091	176812.0173	297208.1032	196504.1507	182110.0062	140801.1619	95469.40683	160582.8606	51805.24593	135423.9272	84876.80267	242337.6454	120876.6669
191632.325	505010.0507	374665.5552	487670.6149	406213.1601	423892.1302	669849.37	618774.1072	699097.9632	385443.7576	326217.6638	335795.4347	396863.7138	537920.589	194441.8301	229968.9672	148301.7967	296741.5848	427758.3375	273202.6101	353216.0329	422716.8996	245211.729	352224.0499	197154.0608	887012.038	243769.404	152004.1813	249608.3727	195622.5515	213149.6192	380152.9784	599232.8964	402416.6155	347634.9403	288755.2359	169228.9716	373447.4364	114229.9124	271654.8839	158583.2002	476755.5314	244637.0863
149456.3703	296643.6085	236596.2241	327253.0063	267492.226	271033.6955	491626.4526	423600.4299	481238.9904	282242.2661	199241.1739	218573.4019	234657.3534	333460.3028	120498.3447	145807.6142	101544.6035	195529.893	275044.7126	146640.1607	240658.1722	277975.1752	157404.2152	221620.9926	119255.8347	243769.404	427236.9962	92208.80133	155708.2862	108499.5636	151106.2277	225128.2847	394585.5776	254371.5674	230993.3409	186694.6153	129999.4598	213506.6302	75632.89508	169886.9518	93290.70277	319225.7845	169456.6515
100500.9975	246674.6296	173606.1253	227833.779	211125.2667	191453.0799	315607.259	287340.0455	354387.1527	209991.0155	151230.7766	154468.3446	170784.0506	239267.5881	100048.0492	125210.4515	77720.67431	131499.4356	150972.8367	112501.0878	154290.0135	341341.9647	89931.0031	156106.1069	72208.27904	152004.1813	92208.80133	258517.6887	121464.2502	85831.46165	125305.9766	156538.7881	278515.4769	201750.02	169029.5279	141934.7581	92544.60239	171117.0925	53039.5712	125024.0035	63819.54464	201649.7161	129414.9135
176217.8208	378557.7014	250403.4742	339003.3364	318848.3631	284780.9926	477353.4094	438434.3976	513523.1207	351494.8334	241138.1919	228859.7297	269880.4317	382585.0498	147878.8643	166604.3314	121974.9668	218473.7869	319375.343	174570.2678	222435.4907	440569.3066	206498.2322	258423.684	121533.2829	249608.3727	155708.2862	121464.2502	757950.8375	131027.0085	160419.8937	223721.8964	438145.6632	300832.7673	214024.6516	198402.3197	131232.6604	191328.3478	87548.87749	182327.2304	102698.8772	356402.5709	164757.0043
111826.6026	252856.3188	206515.6032	267512.0853	217224.761	215384.1207	358320.7249	335192.0383	379136.6166	210724.0922	149847.0233	186445.7306	199517.5624	277952.9077	97234.40439	117399.6795	77674.1264	155571.7937	220090.2437	119608.0924	196323.8956	334412.8356	118906.5286	181187.8993	83433.81696	195622.5515	108499.5636	85831.46165	131027.0085	283313.9077	122036.5253	166206.3385	297905.3395	206058.465	165239.205	126377.0989	112200.6739	184600.8925	62339.51495	139112.1234	81565.99587	226589.5039	122044.3222
149808.8954	350456.6487	258731.3819	313201.3967	292245.8353	340265.5094	521290.1914	447045.908	503316.9635	266228.0682	236484.8252	230743.3981	244013.6935	356716.6815	146806.2173	164033.7116	98518.53278	219350.2844	279247.4859	136194.9311	233915.9686	432482.3984	173177.8609	264281.9918	126254.8091	213149.6192	151106.2277	125305.9766	160419.8937	122036.5253	486563.461	231295.24	399960.5585	278493.4263	225596.1608	204092.624	124909.2483	244428.7915	87649.15411	174812.4744	104971.3437	315027.3394	175521.8749
203927.5868	468794.8724	376302.3826	491441.0533	401258.1599	402936.7518	657818.8467	602642.9621	673594.2898	353260.1749	339508.6128	302739.9502	407525.2596	428086.5669	187503.6106	260949.4059	140172.0692	289719.2206	416790.5946	240853.0147	345398.9419	586845.9954	234891.4526	357613.5057	176812.0173	380152.9784	225128.2847	156538.7881	223721.8964	166206.3385	231295.24	676380.9185	593241.56	396216.0873	305578.8638	292817.6202	172123.1041	338607.2603	125164.7041	246058.257	147534.8656	463601.9019	218646.5655
407037.8389	868857.4289	677763.2373	852326.6279	760920.194	756189.4454	1292280.443	1082821.579	1380712.539	701243.2997	529588.8407	526843.2871	649715.7481	879884.4995	351120.0192	444678.3166	274993.173	509456.5292	706506.5457	435822.2795	655910.9917	1106135.147	429316.6284	623021.268	297208.1032	599232.8964	394585.5776	278515.4769	438145.6632	297905.3395	399960.5585	593241.56	1803119.607	743649.3143	619128.1715	514260.6976	327483.1651	661198.0123	224651.1699	471995.8336	263977.3057	871691.9369	420355.6173
266570.3934	584277.3942	414294.5085	596401.8909	455623.1372	500380.0371	859416.4274	751261.9817	908350.8978	520104.074	374961.1093	371815.5519	472844.3507	584304.0541	250603.4808	326542.4321	177398.5131	380326.9438	501780.1091	304845.3443	445651.6999	749968.9399	295930.8742	395535.4227	196504.1507	402416.6155	254371.5674	201750.02	300832.7673	206058.465	278493.4263	396216.0873	743649.3143	968666.6321	387439.4169	344421.5589	216551.3438	434775.5424	144590.2965	317715.5397	193942.551	563992.5637	307752.8444
214470.7921	494046.416	320203.341	476538.819	419805.2011	415625.1716	727034.538	642786.0397	632544.4101	393818.9371	276405.8203	323582.0284	327800.1905	514191.3753	181777.3108	247703.6988	162410.6438	267098.2578	384419.7345	251553.5773	329159.1795	595550.9816	223425.9627	325593.9268	182110.0062	347634.9403	230993.3409	169029.5279	214024.6516	165239.205	225596.1608	305578.8638	619128.1715	387439.4169	1030167.27	290683.7209	227768.8168	357247.8103	120071.675	259866.4752	151918.9747	471182.6914	236137.3469
196548.0336	412805.6616	323611.0725	412250.1042	363129.8263	369121.8811	610967.9158	530965.0234	653527.8429	308953.0047	257069.262	268787.3312	316454.4757	473193.8797	163847.871	204217.0178	127247.9173	255072.7077	307351.6833	199977.8809	311518.5069	583940.4387	190567.5666	297778.2524	140801.1619	288755.2359	186694.6153	141934.7581	198402.3197	126377.0989	204092.624	292817.6202	514260.6976	344421.5589	290683.7209	498164.0741	144923.9103	292144.4512	98155.57986	216432.5107	128311.9424	406992.1503	197601.7981
136360.8532	260269.1905	232834.2469	266871.4633	250252.5739	262696.2391	407996.9779	402092.0977	267806.7463	255044.7268	158000.2848	185640.2411	222576.5495	413957.7034	115293.4027	159522.695	80719.87162	202875.796	215008.4133	125840.3052	204175.5699	260379.3054	141397.7885	177380.9467	95469.40683	169228.9716	129999.4598	92544.60239	131232.6604	112200.6739	124909.2483	172123.1041	327483.1651	216551.3438	227768.8168	144923.9103	683270.0745	197915.7773	61906.31077	170719.1503	97797.98852	277641.923	118264.3036
207032.4106	520906.2624	375901.0688	518171.4905	424328.3799	404720.6886	754734.2407	614970.1024	772600.5093	421453.0921	282698.4961	320819.8807	392323.3118	541265.5422	194140.6713	266916	152153.4338	325981.2955	430865.4005	242249.7566	400933.5156	561361.2023	265347.3963	367414.2375	160582.8606	373447.4364	213506.6302	171117.0925	191328.3478	184600.8925	244428.7915	338607.2603	661198.0123	434775.5424	357247.8103	292144.4512	197915.7773	910157.0063	127314.092	262053.6272	158720.1153	469129.1681	217723.1073
68834.21915	154637.8113	133839.5775	167906.6869	147780.0159	134724.5789	243502.3918	204515.3165	244680.8565	113805.0442	110418.299	112959.8287	126834.3539	144359.6503	71667.02723	84928.32386	57780.51977	93533.61944	140095.0158	89815.30686	132332.3764	224021.5164	92913.56885	119495.8014	51805.24593	114229.9124	75632.89508	53039.5712	87548.87749	62339.51495	87649.15411	125164.7041	224651.1699	144590.2965	120071.675	98155.57986	61906.31077	127314.092	113921.0293	99924.28613	49496.24279	155630.2789	79834.76074
151933.9573	339238.8641	305218.1674	365004.5577	290180.1453	334536.3876	570357.0246	482301.7313	509224.3867	341404.5446	233726.0356	231896.2141	287269.8912	406941.3183	152611.2592	179024.5635	114629.5289	210908.8067	316812.5914	193909.2049	276931.0195	488585.2986	186318.2003	256763.9053	135423.9272	271654.8839	169886.9518	125024.0035	182327.2304	139112.1234	174812.4744	246058.257	471995.8336	317715.5397	259866.4752	216432.5107	170719.1503	262053.6272	99924.28613	470263.4931	114403.0606	363528.2343	182210.4946
90307.98433	215774.416	144554.8967	224305.6003	180244.3025	174333.6024	291731.6626	240444.9012	316906.9129	175924.0651	129591.5956	138326.2487	172838.4817	260914.0618	92406.34987	92159.20926	64189.62544	137477.0641	192336.5703	101766.699	156581.7151	345458.4188	97157.73067	155552.2056	84876.80267	158583.2002	93290.70277	63819.54464	102698.8772	81565.99587	104971.3437	147534.8656	263977.3057	193942.551	151918.9747	128311.9424	97797.98852	158720.1153	49496.24279	114403.0606	208293.5446	192119.1026	94772.5216
280249.3255	640710.094	518996.901	686151.5956	551743.0355	569787.7655	1013708.11	901455.5357	914952.7666	636806.5025	437772.4154	443602.4226	553397.4751	834446.0052	236610.7878	354161.5235	202626.9981	428943.2883	569578.8076	336609.0993	489415.702	590278.115	352343.2469	464953.4812	242337.6454	476755.5314	319225.7845	201649.7161	356402.5709	226589.5039	315027.3394	463601.9019	871691.9369	563992.5637	471182.6914	406992.1503	277641.923	469129.1681	155630.2789	363528.2343	192119.1026	1576911.69	322467.3594
168031.3091	337558.5208	285170.5297	310163.661	306901.1984	274373.9707	478873.7754	424423.5902	548835.0682	271067.5088	138947.1708	237690.9674	254171.7978	426083.5814	133254.286	188863.7274	99271.78795	184463.7591	262944.8002	179929.014	262565.784	480202.0937	154475.0989	207262.6508	120876.6669	244637.0863	169456.6515	129414.9135	164757.0043	122044.3222	175521.8749	218646.5655	420355.6173	307752.8444	236137.3469	197601.7981	118264.3036	217723.1073	79834.76074	182210.4946	94772.5216	322467.3594	683096.248
